Hispanic_Perdue,Hispanic_Ossoff,White_Perdue,White_Ossoff,Black_Perdue,Black_Ossoff,Asian_Perdue,Asian_Ossoff,Other_Perdue,Other_Ossoff
0.276037484,0.723962516,0.803521775,0.196478225,0.038572487,0.961427513,0.056858075,0.943141925,0.084991251,0.915008749
0.302753214,0.697246786,0.806860247,0.193139753,0.003275537,0.996724463,0.127330596,0.872669404,0.054482138,0.945517862
0.532431149,0.467568851,0.842901101,0.157098899,0.009956395,0.990043605,0.151697564,0.848302436,0.174431534,0.825568466
0.39783934,0.60216066,0.790405076,0.209594924,0.04301718,0.95698282,0.163849772,0.836150228,0.091092174,0.908907826
0.375365981,0.624634019,0.928030508,0.071969492,0.06654868,0.93345132,0.142482801,0.857517199,0.117363831,0.882636169
0.478433047,0.521566953,0.859091709,0.140908291,0.041586581,0.958413419,0.13658115,0.86341885,0.097256642,0.902743358
0.445743418,0.554256582,0.861373394,0.138626606,0.085170149,0.914829851,0.129654529,0.870345471,0.100849091,0.899150909
0.418584701,0.581415299,0.882576865,0.117423135,0.034826262,0.965173738,0.141533771,0.858466229,0.112105648,0.887894352
0.37372931,0.62627069,0.741061812,0.258938188,0.019849257,0.980150743,0.156390681,0.843609319,0.084870813,0.915129187
0.469663161,0.530336839,0.902022213,0.097977787,0.063314837,0.936685163,0.167059247,0.832940753,0.08605241,0.91394759
0.323213539,0.676786461,0.758089832,0.241910168,0.029914569,0.970085431,0.169693748,0.830306252,0.091324218,0.908675782
0.362977986,0.637022014,0.778093374,0.221906626,0.054848743,0.945151257,0.132221129,0.867778871,0.090148052,0.909851948
0.295888297,0.704111703,0.896998624,0.103001376,0.052299297,0.947700703,0.156215441,0.843784559,0.108976638,0.891023362
0.464245806,0.535754194,0.894999488,0.105000512,0.082879868,0.917120132,0.148864546,0.851135454,0.086564891,0.913435109
0.322608265,0.677391735,0.846615786,0.153384214,0.083195156,0.916804844,0.220550472,0.779449528,0.140852278,0.859147722
0.363485342,0.636514658,0.640950652,0.359049348,0.039630755,0.960369245,0.109600962,0.890399038,0.079670616,0.920329384
0.312353711,0.687646289,0.769078164,0.230921836,0.033464256,0.966535744,0.136429324,0.863570676,0.073869493,0.926130507
0.339511066,0.660488934,0.8650601,0.1349399,0.098524091,0.901475909,0.11266304,0.88733696,0.090386304,0.909613696
0.381133536,0.618866464,0.813250468,0.186749532,0.038432624,0.961567376,0.160191618,0.839808382,0.104132738,0.895867262
0.365717902,0.634282098,0.954227397,0.045772603,0.074620687,0.925379313,0.120932831,0.879067169,0.10793776,0.89206224
0.401680563,0.598319437,0.876791604,0.123208396,0.056944707,0.943055293,0.110520002,0.889479998,0.094711356,0.905288644
0.348670433,0.651329567,0.927401586,0.072598414,0.156585317,0.843414683,0.140734693,0.859265307,0.1093543,0.8906457
0.32416255,0.67583745,0.886229027,0.113770973,0.039853517,0.960146483,0.134585868,0.865414132,0.11824297,0.88175703
0.36661462,0.63338538,0.949709731,0.050290269,0.075554213,0.924445787,0.108890685,0.891109315,0.093419111,0.906580889
0.349255939,0.650744061,0.700933702,0.299066298,0.019149494,0.980850506,0.128287864,0.871712136,0.08709477,0.91290523
0.27704216,0.72295784,0.64707227,0.35292773,0.091479064,0.908520936,0.141792503,0.858207497,0.084809509,0.915190491
0.416164927,0.583835073,0.956144747,0.043855253,0.313434259,0.686565741,0.142933498,0.857066502,0.111826607,0.888173393
0.380198337,0.619801663,0.91660906,0.08339094,0.112289515,0.887710485,0.166835317,0.833164683,0.10111176,0.89888824
0.415251261,0.584748739,0.959675696,0.040324304,0.105520787,0.894479213,0.166807235,0.833192765,0.090179653,0.909820347
0.437389077,0.562610923,0.970651441,0.029348559,0.087531221,0.912468779,0.174942513,0.825057487,0.127164226,0.872835774
0.361371777,0.638628223,0.86668629,0.13331371,0.086340793,0.913659207,0.160648272,0.839351728,0.107039126,0.892960874
0.445596656,0.554403344,0.918958068,0.081041932,0.106286253,0.893713747,0.1272208,0.8727792,0.087236913,0.912763087
0.368352041,0.631647959,0.892272604,0.107727396,0.080598724,0.919401276,0.14889338,0.85110662,0.099388259,0.900611741
0.433851507,0.566148493,0.994443869,0.005556131,0.155100303,0.844899697,0.155363443,0.844636557,0.1917792,0.8082208
0.450758152,0.549241848,0.964262256,0.035737744,0.063316897,0.936683103,0.103245667,0.896754333,0.075629072,0.924370928
0.280438599,0.719561401,0.976559745,0.023440255,0.064869837,0.935130163,0.108749777,0.891250223,0.108471146,0.891528854
0.41361599,0.58638401,0.884093683,0.115906317,0.056566001,0.943433999,0.119634106,0.880365894,0.091059743,0.908940257
0.405363507,0.594636493,0.909316821,0.090683179,0.08578349,0.91421651,0.118675234,0.881324766,0.110753305,0.889246695
0.311195851,0.688804149,0.94068893,0.05931107,0.122551289,0.877448711,0.104269754,0.895730246,0.106466397,0.893533603
0.337336765,0.662663235,0.959791047,0.040208953,0.130445699,0.869554301,0.105832234,0.894167766,0.111064163,0.888935837
0.437818983,0.562181017,0.96084969,0.03915031,0.095773632,0.904226368,0.159088363,0.840911637,0.103650215,0.896349785
0.407501275,0.592498725,0.924027447,0.075972553,0.090743272,0.909256728,0.149282262,0.850717738,0.090492997,0.909507003
0.353113234,0.646886766,0.922428763,0.077571237,0.060708616,0.939291384,0.158833268,0.841166732,0.104170673,0.895829327
0.548611582,0.451388418,0.992356581,0.007643419,0.069077457,0.930922543,0.120164812,0.879835188,0.117254239,0.882745761
0.416125189,0.583874811,0.954239111,0.045760889,0.055094268,0.944905732,0.122158558,0.877841442,0.10529393,0.89470607
0.402854372,0.597145628,0.828936441,0.171063559,0.070147798,0.929852202,0.154393831,0.845606169,0.085849811,0.914150189
0.396731466,0.603268534,0.918143963,0.081856037,0.095938062,0.904061938,0.165285071,0.834714929,0.103897899,0.896102101
0.395657598,0.604342402,0.871222748,0.128777252,0.064948205,0.935051795,0.160821623,0.839178377,0.074810122,0.925189878
0.412274986,0.587725014,0.926777571,0.073222429,0.104171948,0.895828052,0.148024243,0.851975757,0.082675239,0.917324761
0.384221897,0.615778103,0.843448205,0.156551795,0.06561494,0.93438506,0.124763812,0.875236188,0.096010656,0.903989344
0.400680227,0.599319773,0.979721111,0.020278889,0.109351767,0.890648233,0.184786076,0.815213924,0.116750031,0.883249969
0.394060299,0.605939701,0.917465734,0.082534266,0.050361497,0.949638503,0.169336754,0.830663246,0.120092395,0.879907605
0.429821406,0.570178594,0.860809609,0.139190391,0.079277418,0.920722582,0.150354364,0.849645636,0.110558909,0.889441091
0.406734493,0.593265507,0.914850363,0.085149637,0.075060391,0.924939609,0.159546669,0.840453331,0.090734771,0.909265229
0.440396046,0.559603954,0.962321572,0.037678428,0.065155652,0.934844348,0.131956753,0.868043247,0.088860293,0.911139707
0.343996837,0.656003163,0.965643859,0.034356141,0.064358225,0.935641775,0.164395199,0.835604801,0.092776264,0.907223736
0.250887039,0.749112961,0.911781919,0.088218081,0.046241381,0.953758619,0.154397628,0.845602372,0.10106937,0.89893063
0.432862343,0.567137657,0.977736109,0.022263891,0.090695292,0.909304708,0.144422476,0.855577524,0.117537011,0.882462989
0.410573965,0.589426035,0.949721892,0.050278108,0.083124727,0.916875273,0.153789304,0.846210696,0.092566084,0.907433916
0.447941827,0.552058173,0.846781849,0.153218151,0.04516645,0.95483355,0.119123631,0.880876369,0.089918935,0.910081065
0.375187445,0.624812555,0.804312973,0.195687027,0.024831048,0.975168952,0.151312571,0.848687429,0.083596768,0.916403232
0.344371094,0.655628906,0.953456808,0.046543192,0.050843023,0.949156977,0.142133953,0.857866047,0.097353853,0.902646147
0.518375657,0.481624343,0.993556376,0.006443624,0.136055621,0.863944379,0.128245483,0.871754517,0.10759497,0.89240503
0.38915909,0.61084091,0.991674359,0.008325641,0.111090851,0.888909149,0.130240085,0.869759915,0.124288433,0.875711567
0.471180079,0.528819921,0.983861197,0.016138803,0.089389393,0.910610607,0.146904284,0.853095716,0.092909127,0.907090873
0.347508919,0.652491081,0.922521239,0.077478761,0.138166814,0.861833186,0.15497287,0.84502713,0.11999368,0.88000632
0.287677682,0.712322318,0.815889497,0.184110503,0.037211536,0.962788464,0.143513827,0.856486173,0.080391588,0.919608412
0.364293861,0.635706139,0.95467871,0.04532129,0.083183444,0.916816556,0.124486938,0.875513062,0.092988439,0.907011561
0.3755763,0.6244237,0.990066726,0.009933274,0.058389427,0.941610573,0.118257168,0.881742832,0.105076331,0.894923669
0.491369789,0.508630211,0.918325085,0.081674915,0.108765289,0.891234711,0.144359635,0.855640365,0.095099252,0.904900748
0.257204959,0.742795041,0.720337134,0.279662866,0.014609246,0.985390754,0.132993144,0.867006856,0.10501751,0.89498249
0.403965163,0.596034837,0.897170961,0.102829039,0.057603752,0.942396248,0.128832523,0.871167477,0.097818348,0.902181652
0.466033259,0.533966741,0.726972502,0.273027498,0.054743519,0.945256481,0.130413698,0.869586302,0.093096142,0.906903858
0.621668908,0.378331092,0.99615252,0.00384748,0.110660996,0.889339004,0.227689746,0.772310254,0.211993699,0.788006301
0.319818425,0.680181575,0.784424283,0.215575717,0.049495217,0.950504783,0.121797123,0.878202877,0.091635412,0.908364588
0.480441446,0.519558554,0.954035711,0.045964289,0.081021665,0.918978335,0.185344853,0.814655147,0.112109587,0.887890413
0.454713018,0.545286982,0.944380259,0.055619741,0.085650218,0.914349782,0.146254446,0.853745554,0.10488234,0.89511766
0.518109645,0.481890355,0.995276067,0.004723933,0.099331638,0.900668362,0.186886539,0.813113461,0.156211938,0.843788062
0.387158445,0.612841555,0.91573731,0.08426269,0.083796739,0.916203261,0.135164164,0.864835836,0.08587078,0.91412922
0.538642528,0.461357472,0.990195677,0.009804323,0.083562555,0.916437445,0.197502793,0.802497207,0.104614302,0.895385698
0.469294344,0.530705656,0.990806747,0.009193253,0.132426367,0.867573633,0.171215671,0.828784329,0.130812673,0.869187327
0.412353192,0.587646808,0.899697782,0.100302218,0.073486539,0.926513461,0.144602259,0.855397741,0.104027535,0.895972465
0.404336846,0.595663154,0.977299094,0.022700906,0.05817432,0.94182568,0.151806378,0.848193622,0.081322562,0.918677438
0.460242243,0.539757757,0.978388563,0.021611437,0.062353108,0.937646892,0.17310974,0.82689026,0.110112939,0.889887061
0.369521749,0.630478251,0.890404852,0.109595148,0.056435729,0.943564271,0.207071828,0.792928172,0.104580061,0.895419939
0.387651074,0.612348926,0.860669294,0.139330706,0.037278377,0.962721623,0.136311666,0.863688334,0.092170037,0.907829963
0.325904874,0.674095126,0.944353422,0.055646578,0.058562905,0.941437095,0.166290626,0.833709374,0.079407351,0.920592649
0.417092414,0.582907586,0.963429044,0.036570956,0.108369839,0.891630161,0.167985815,0.832014185,0.106613963,0.893386037
0.341689517,0.658310483,0.911019169,0.088980831,0.071322281,0.928677719,0.123180553,0.876819447,0.081789917,0.918210083
0.303513136,0.696486864,0.981290036,0.018709964,0.074463478,0.925536522,0.142665628,0.857334372,0.092413203,0.907586797
0.281388388,0.718611612,0.945744294,0.054255706,0.061699767,0.938300233,0.116449663,0.883550337,0.098008219,0.901991781
0.300900606,0.699099394,0.75879378,0.24120622,0.056483788,0.943516212,0.109040009,0.890959991,0.074961785,0.925038215
0.487177835,0.512822165,0.974474665,0.025525335,0.061266469,0.938733531,0.142276998,0.857723002,0.094051861,0.905948139
0.454009445,0.545990555,0.984482522,0.015517478,0.070919406,0.929080594,0.12983964,0.87016036,0.107060195,0.892939805
0.363713581,0.636286419,0.956268587,0.043731413,0.101361636,0.898638364,0.125525299,0.874474701,0.10362257,0.89637743
0.342025504,0.657974496,0.946786816,0.053213184,0.060441261,0.939558739,0.152165344,0.847834656,0.116584992,0.883415008
0.329464881,0.670535119,0.958246542,0.041753458,0.060800583,0.939199417,0.142421491,0.857578509,0.131600101,0.868399899
0.411929792,0.588070208,0.875132955,0.124867045,0.041261478,0.958738522,0.156699645,0.843300355,0.098071127,0.901928873
0.349497629,0.650502371,0.934724355,0.065275645,0.052207854,0.947792146,0.146957372,0.853042628,0.073639826,0.926360174
0.439568719,0.560431281,0.981242367,0.018757633,0.048303114,0.951696886,0.17716839,0.82283161,0.091133751,0.908866249
0.324530397,0.675469603,0.903958187,0.096041813,0.064338879,0.935661121,0.125599651,0.874400349,0.075628921,0.924371079
0.360770286,0.639229714,0.942148297,0.057851703,0.055564928,0.944435072,0.138928339,0.861071661,0.097367919,0.902632081
0.469839029,0.530160971,0.954747538,0.045252462,0.100894787,0.899105213,0.16866214,0.83133786,0.110988067,0.889011933
0.437060061,0.562939939,0.90193401,0.09806599,0.05368306,0.94631694,0.128856058,0.871143942,0.099171171,0.900828829
0.360992447,0.639007553,0.873663435,0.126336565,0.085381728,0.914618272,0.10086385,0.89913615,0.097271456,0.902728544
0.343265119,0.656734881,0.919843049,0.080156951,0.04911439,0.95088561,0.151953144,0.848046856,0.101742046,0.898257954
0.475730943,0.524269057,0.864196761,0.135803239,0.048974614,0.951025386,0.128746334,0.871253666,0.113661167,0.886338833
0.296338221,0.703661779,0.967214023,0.032785977,0.033893405,0.966106595,0.140273947,0.859726053,0.113756822,0.886243178
0.309953861,0.690046139,0.987364724,0.012635276,0.072225152,0.927774848,0.136758864,0.863241136,0.055624262,0.944375738
0.372621647,0.627378353,0.986598691,0.013401309,0.089683811,0.910316189,0.157636938,0.842363062,0.119439315,0.880560685
0.30050348,0.69949652,0.638497647,0.361502353,0.042202095,0.957797905,0.143993618,0.856006382,0.091253354,0.908746646
0.50422568,0.49577432,0.975181821,0.024818179,0.099434397,0.900565603,0.148596884,0.851403116,0.086233327,0.913766673
0.358545528,0.641454472,0.939835838,0.060164162,0.103688405,0.896311595,0.132561126,0.867438874,0.108736678,0.891263322
0.40378698,0.59621302,0.903156242,0.096843758,0.064080023,0.935919977,0.133811205,0.866188795,0.109425038,0.890574962
0.369148714,0.630851286,0.904066924,0.095933076,0.070737091,0.929262909,0.152726147,0.847273853,0.102413437,0.897586563
0.416603683,0.583396317,0.96309747,0.03690253,0.074003287,0.925996713,0.145555038,0.854444962,0.107744853,0.892255147
0.392130923,0.607869077,0.812642893,0.187357107,0.046645662,0.953354338,0.12836709,0.87163291,0.092170076,0.907829924
0.314611963,0.685388037,0.803329875,0.196670125,0.056036222,0.943963778,0.122341462,0.877658538,0.081600345,0.918399655
0.336852853,0.663147147,0.886901917,0.113098083,0.061694598,0.938305402,0.149839774,0.850160226,0.113974933,0.886025067
0.318537074,0.681462926,0.721877846,0.278122154,0.031045691,0.968954309,0.122443684,0.877556316,0.057831455,0.942168545
0.283616751,0.716383249,0.741339001,0.258660999,0.023876671,0.976123329,0.131259813,0.868740187,0.063164049,0.936835951
0.264764939,0.735235061,0.533670372,0.466329628,0.00576897,0.99423103,0.118696468,0.881303532,0.061511627,0.938488373
0.215488683,0.784511317,0.721401982,0.278598018,0.041145049,0.958854951,0.132353255,0.867646745,0.086114969,0.913885031
0.39463904,0.60536096,0.932063827,0.067936173,0.072638365,0.927361635,0.114102364,0.885897636,0.106372859,0.893627141
0.342572287,0.657427713,0.985887154,0.014112846,0.094666534,0.905333466,0.174383723,0.825616277,0.09546782,0.90453218
0.383559029,0.616440971,0.983262122,0.016737878,0.06089441,0.93910559,0.122461476,0.877538524,0.111529189,0.888470811
0.226699648,0.773300352,0.966057665,0.033942335,0.057364923,0.942635077,0.131829925,0.868170075,0.077836232,0.922163768
0.368701746,0.631298254,0.94428635,0.05571365,0.062698878,0.937301122,0.149729974,0.850270026,0.074017875,0.925982125
0.323061962,0.676938038,0.871411782,0.128588218,0.065116266,0.934883734,0.124923119,0.875076881,0.104941623,0.895058377
0.328610661,0.671389339,0.788836752,0.211163248,0.066506179,0.933493821,0.149745537,0.850254463,0.106211011,0.893788989
0.383525366,0.616474634,0.969554906,0.030445094,0.072905408,0.927094592,0.128237951,0.871762049,0.102993862,0.897006138
0.415157664,0.584842336,0.918492877,0.081507123,0.153492378,0.846507622,0.160769214,0.839230786,0.110598919,0.889401081
0.289193063,0.710806937,0.964503867,0.035496133,0.055244534,0.944755466,0.118274334,0.881725666,0.091227397,0.908772603
0.244930271,0.755069729,0.862964001,0.137035999,0.060955717,0.939044283,0.15730923,0.84269077,0.08827099,0.91172901
0.40554605,0.59445395,0.900549706,0.099450294,0.043548895,0.956451105,0.116082788,0.883917212,0.091400671,0.908599329
0.303898035,0.696101965,0.890147173,0.109852827,0.083161262,0.916838738,0.14970589,0.85029411,0.095468811,0.904531189
0.372558749,0.627441251,0.960675077,0.039324923,0.102655831,0.897344169,0.086490394,0.913509606,0.107229967,0.892770033
0.490096442,0.509903558,0.973501023,0.026498977,0.127650444,0.872349556,0.163350349,0.836649651,0.124687255,0.875312745
0.505733073,0.494266927,0.988332824,0.011667176,0.179606361,0.820393639,0.155799351,0.844200649,0.095843866,0.904156134
0.498595397,0.501404603,0.966037614,0.033962386,0.133778593,0.866221407,0.137273124,0.862726876,0.149977477,0.850022523
0.240820534,0.759179466,0.916513688,0.083486312,0.050575606,0.949424394,0.139993224,0.860006776,0.090781862,0.909218138
0.401055733,0.598944267,0.968225376,0.031774624,0.066834857,0.933165143,0.14599612,0.85400388,0.068127518,0.931872482
0.366348844,0.633651156,0.931789161,0.068210839,0.126132445,0.873867555,0.143476897,0.856523103,0.078125476,0.921874524
0.357813797,0.642186203,0.770446692,0.229553308,0.022771327,0.977228673,0.13585987,0.86414013,0.095233303,0.904766697
0.355092656,0.644907344,0.81912579,0.18087421,0.061630634,0.938369366,0.140947894,0.859052106,0.092509264,0.907490736
0.380517098,0.619482902,0.840808686,0.159191314,0.085679666,0.914320334,0.120711913,0.879288087,0.090324624,0.909675376
0.258993192,0.741006808,0.665767667,0.334232333,0.012039722,0.987960278,0.141063689,0.858936311,0.085017738,0.914982262
0.420255761,0.579744239,0.918511639,0.081488361,0.0782381,0.9217619,0.145244956,0.854755044,0.106425085,0.893574915
0.310752483,0.689247517,0.915697135,0.084302865,0.062487108,0.937512892,0.117081096,0.882918904,0.093355794,0.906644206
0.304360121,0.695639879,0.97905029,0.02094971,0.079606524,0.920393476,0.120509748,0.879490252,0.090955236,0.909044764
0.20959328,0.79040672,0.900600555,0.099399445,0.062961003,0.937038997,0.111349873,0.888650127,0.073047558,0.926952442
0.286796946,0.713203054,0.900682861,0.099317139,0.063048494,0.936951506,0.116380254,0.883619746,0.080444149,0.919555851
0.503768028,0.496231972,0.853615352,0.146384648,0.058413825,0.941586175,0.152311367,0.847688633,0.069248511,0.930751489
0.290054911,0.709945089,0.867973176,0.132026824,0.060184641,0.939815359,0.104555915,0.895444085,0.08289881,0.91710119
0.396567483,0.603432517,0.858932611,0.141067389,0.051667177,0.948332823,0.108377549,0.891622451,0.101533824,0.898466176
0.386207566,0.613792434,0.897248621,0.102751379,0.103787357,0.896212643,0.113754415,0.886245585,0.115510964,0.884489036
0.347054339,0.652945661,0.797464399,0.202535601,0.023512738,0.976487262,0.111785269,0.888214731,0.084516287,0.915483713
0.261796843,0.738203157,0.79703899,0.20296101,0.055803176,0.944196824,0.118346461,0.881653539,0.093283341,0.906716659
0.379024598,0.620975402,0.896163588,0.103836412,0.054233447,0.945766553,0.135070099,0.864929901,0.115110262,0.884889738
0.24199483,0.75800517,0.859359099,0.140640901,0.084005967,0.915994033,0.110968115,0.889031885,0.064552393,0.935447607
0.196256617,0.803743383,0.92663107,0.07336893,0.061659194,0.938340806,0.158545611,0.841454389,0.057800042,0.942199958
0.505187512,0.494812488,0.818842571,0.181157429,0.063420234,0.936579766,0.171106158,0.828893842,0.122118221,0.877881779
0.27412941,0.72587059,0.883838116,0.116161884,0.043920106,0.956079894,0.129877146,0.870122854,0.095648189,0.904351811
0.301030962,0.698969038,0.836247232,0.163752768,0.00396983,0.99603017,0.144956008,0.855043992,0.086436439,0.913563561
0.235682919,0.764317081,0.85982808,0.14017192,0.08160842,0.91839158,0.147996592,0.852003408,0.097959163,0.902040837
0.391809158,0.608190842,0.890621842,0.109378158,0.057385267,0.942614733,0.135718923,0.864281077,0.083310688,0.916689312
0.431484667,0.568515333,0.913297665,0.086702335,0.0539231,0.9460769,0.118049209,0.881950791,0.092520434,0.907479566
0.359024802,0.640975198,0.636281648,0.363718352,0.086634397,0.913365603,0.125420114,0.874579886,0.104315036,0.895684964
0.286242314,0.713757686,0.65540747,0.34459253,0.001900392,0.998099608,0.110550119,0.889449881,0.050912478,0.949087522
0.354094044,0.645905956,0.872354836,0.127645164,0.060586535,0.939413465,0.121698163,0.878301837,0.086042261,0.913957739
0.330188746,0.669811254,0.80096431,0.19903569,0.074602647,0.925397353,0.174110219,0.825889781,0.11477593,0.88522407
0.307445882,0.692554118,0.942870774,0.057129226,0.060037645,0.939962355,0.138786069,0.861213931,0.094151972,0.905848028
0.470891935,0.529108065,0.874524803,0.125475197,0.079811387,0.920188613,0.130185804,0.869814196,0.102048177,0.897951823
0.387688615,0.612311385,0.871981773,0.128018227,0.070654082,0.929345918,0.123108589,0.876891411,0.069018508,0.930981492
0.366728211,0.633271789,0.792880006,0.207119994,0.054149204,0.945850796,0.121898973,0.878101027,0.095890449,0.904109551
0.297244239,0.702755761,0.474224556,0.525775444,0.064721463,0.935278537,0.136003549,0.863996451,0.056910399,0.943089601
0.411875358,0.588124642,0.771734232,0.228265768,0.105374806,0.894625194,0.145818293,0.854181707,0.10130923,0.89869077
0.318326748,0.681673252,0.835867547,0.164132453,0.065513781,0.934486219,0.119101672,0.880898328,0.094221002,0.905778998
0.292648581,0.707351419,0.839895054,0.160104946,0.077400118,0.922599882,0.126112636,0.873887364,0.130615436,0.869384564
0.313345717,0.686654283,0.789627449,0.210372551,0.026930944,0.973069056,0.143631392,0.856368608,0.094050021,0.905949979
0.554459608,0.445540392,0.991067198,0.008932802,0.083898506,0.916101494,0.137907315,0.862092685,0.076279889,0.923720111
0.415322147,0.584677853,0.950261553,0.049738447,0.066116503,0.933883497,0.165522557,0.834477443,0.103593147,0.896406853
0.46939516,0.53060484,0.990948568,0.009051432,0.092571711,0.907428289,0.115664672,0.884335328,0.111415243,0.888584757
0.40226282,0.59773718,0.975395972,0.024604028,0.120540163,0.879459837,0.129040866,0.870959134,0.135903858,0.864096142
0.253741622,0.746258378,0.96308606,0.03691394,0.066744328,0.933255672,0.110009117,0.889990883,0.096978384,0.903021616
0.299770894,0.700229106,0.706856801,0.293143199,0.017174726,0.982825274,0.14216223,0.85783777,0.092371211,0.907628789
0.333113752,0.666886248,0.8642201,0.1357799,0.048003364,0.951996636,0.114219489,0.885780511,0.081065326,0.918934674
0.356659061,0.643340939,0.902928093,0.097071907,0.061204852,0.938795148,0.137788084,0.862211916,0.11214873,0.88785127
0.348128764,0.651871236,0.858393583,0.141606417,0.048018069,0.951981931,0.10182668,0.89817332,0.099309411,0.900690589
0.435496166,0.564503834,0.871838301,0.128161699,0.08307502,0.91692498,0.099155567,0.900844433,0.098547844,0.901452156
0.383651385,0.616348615,0.912204767,0.087795233,0.079648493,0.920351507,0.211796494,0.788203506,0.09394493,0.90605507
0.268969858,0.731030142,0.842776929,0.157223071,0.077863533,0.922136467,0.112052006,0.887947994,0.083210384,0.916789616
0.37209419,0.62790581,0.914129907,0.085870093,0.089551347,0.910448653,0.140764615,0.859235385,0.113993678,0.886006322
0.213552425,0.786447575,0.855975127,0.144024873,0.053132197,0.946867803,0.08637727,0.91362273,0.082670796,0.917329204
0.371033866,0.628966134,0.856429688,0.143570312,0.082726064,0.917273936,0.105851879,0.894148121,0.090062824,0.909937176
0.499105353,0.500894647,0.898495424,0.101504576,0.10412909,0.89587091,0.217587195,0.782412805,0.120796254,0.879203746
0.300077672,0.699922328,0.863004055,0.136995945,0.092478676,0.907521324,0.283861479,0.716138521,0.105573977,0.894426023
0.419880057,0.580119943,0.897318756,0.102681244,0.097174303,0.902825697,0.219638337,0.780361663,0.125547937,0.874452063
0.258024605,0.741975395,0.778281641,0.221718359,0.053593181,0.946406819,0.111337658,0.888662342,0.111712519,0.888287481
0.175439034,0.824560966,0.719074515,0.280925485,0.025149962,0.974850038,0.132604832,0.867395168,0.094265996,0.905734004
0.24156853,0.75843147,0.825563306,0.174436694,0.01399925,0.98600075,0.125360023,0.874639977,0.094389063,0.905610937
0.390840601,0.609159399,0.887414212,0.112585788,0.099044305,0.900955695,0.220053615,0.779946385,0.093008842,0.906991158
0.448786075,0.551213925,0.829637846,0.170362154,0.0411431,0.9588569,0.110424553,0.889575447,0.081409648,0.918590352
0.262734824,0.737265176,0.927134687,0.072865313,0.08132002,0.91867998,0.149588327,0.850411673,0.099683316,0.900316684
0.219744304,0.780255696,0.819277599,0.180722401,0.062456311,0.937543689,0.120917638,0.879082362,0.07503809,0.92496191
0.292762269,0.707237731,0.920390544,0.079609456,0.048939844,0.951060156,0.156933436,0.843066564,0.075381704,0.924618296
0.341023028,0.658976972,0.811815339,0.188184661,0.043098546,0.956901454,0.11483968,0.88516032,0.0977611,0.9022389
0.330662356,0.669337644,0.808855502,0.191144498,0.06462497,0.93537503,0.144182047,0.855817953,0.090432321,0.909567679
0.324345299,0.675654701,0.84216531,0.15783469,0.059595438,0.940404562,0.155182974,0.844817026,0.088146094,0.911853906
0.325688305,0.674311695,0.838692819,0.161307181,0.060648303,0.939351697,0.099778125,0.900221875,0.09075547,0.90924453
0.362679201,0.637320799,0.976309681,0.023690319,0.057681262,0.942318738,0.150301476,0.849698524,0.080539598,0.919460402
0.395514538,0.604485462,0.877950811,0.122049189,0.072940133,0.927059867,0.130821909,0.869178091,0.101248629,0.898751371
0.302554685,0.697445315,0.892877685,0.107122315,0.065930041,0.934069959,0.133461934,0.866538066,0.093026966,0.906973034
0.29740093,0.70259907,0.927785489,0.072214511,0.074973036,0.925026964,0.141347857,0.858652143,0.090203562,0.909796438
0.210476195,0.789523805,0.823659653,0.176340347,0.055043145,0.944956855,0.150969678,0.849030322,0.074719614,0.925280386
0.372013463,0.627986537,0.917284673,0.082715327,0.082537722,0.917462278,0.136666307,0.863333693,0.082854438,0.917145562
0.514886103,0.485113897,0.925210533,0.074789467,0.058105902,0.941894098,0.118062838,0.881937162,0.094067906,0.905932094
0.291718279,0.708281721,0.77053083,0.22946917,0.053404792,0.946595208,0.139724457,0.860275543,0.090760506,0.909239494
0.353859898,0.646140102,0.860949781,0.139050219,0.05900073,0.94099927,0.1558377,0.8441623,0.087461303,0.912538697
0.267549384,0.732450616,0.946877529,0.053122471,0.063748976,0.936251024,0.139817943,0.860182057,0.101051095,0.898948905
0.494959706,0.505040294,0.950717874,0.049282126,0.076247429,0.923752571,0.154925965,0.845074035,0.100550789,0.899449211
0.315151841,0.684848159,0.91323059,0.08676941,0.070557725,0.929442275,0.161479002,0.838520998,0.09127878,0.90872122
0.443530257,0.556469743,0.750730572,0.249269428,0.072272126,0.927727874,0.167197977,0.832802023,0.110688244,0.889311756
0.271057669,0.728942331,0.930367191,0.069632809,0.075763004,0.924236996,0.083264455,0.916735545,0.084997665,0.915002335
0.310322183,0.689677817,0.809691346,0.190308654,0.075365356,0.924634644,0.169374412,0.830625588,0.083090845,0.916909155
0.360077648,0.639922352,0.943166698,0.056833302,0.0501284,0.9498716,0.100478325,0.899521675,0.081144474,0.918855526
0.349693097,0.650306903,0.944294374,0.055705626,0.0976402,0.9023598,0.125766035,0.874233965,0.081278432,0.918721568
0.236016749,0.763983251,0.865200577,0.134799423,0.047202472,0.952797528,0.15050457,0.84949543,0.059667991,0.940332009
0.339048138,0.660951862,0.968124571,0.031875429,0.087896595,0.912103405,0.13750638,0.86249362,0.106773805,0.893226195
0.289221217,0.710778783,0.827080145,0.172919855,0.036019877,0.963980123,0.160195815,0.839804185,0.115396251,0.884603749
0.317670453,0.682329547,0.951743482,0.048256518,0.078972001,0.921027999,0.133533769,0.866466231,0.100186998,0.899813002
